"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2021-02-23","2265.140","2344.890","2265.000","2307.000","5745460","13316110795.000","2898048324.60","2898048324.60","0.008295","0.008295","17472.930025","12983.138770","0","0.000"
"600519","2021-02-24","2307.990","2318.000","2160.500","2189.000","8211578","18195034445.000","2749816984.20","2749816984.20","-0.051149","-0.051149","16579.212755","12319.068387","0","0.000"
"600519","2021-02-25","2209.000","2224.500","2121.210","2150.000","5972643","12982145755.000","2700825270.00","2700825270.00","-0.017816","-0.017816","16283.831623","12099.587498","0","0.000"
"600519","2021-02-26","2100.000","2179.950","2067.300","2122.780","6652506","14097015494.000","2666631565.88","2666631565.88","-0.012660","-0.012660","16077.670741","11946.401093","0","0.000"
"600519","2021-03-01","2179.000","2179.000","2120.000","2158.000","4491626","9686945529.000","2710874852.40","2710874852.40","0.016591","0.016591","16344.422624","12144.609219","0","0.000"
"600519","2021-03-02","2180.000","2180.000","2033.000","2058.000","7076450","14796698646.000","2585255072.40","2585255072.40","-0.046339","-0.046339","15587.035106","11581.837707","0","0.000"
"600519","2021-03-03","2040.000","2149.770","2033.000","2140.000","5421546","11366685429.000","2688263292.00","2688263292.00","0.039845","0.039845","16208.092870","12043.310346","0","0.000"
"600519","2021-03-04","2095.000","2096.000","2010.100","2033.000","6508829","13297304316.000","2553850127.40","2553850127.40","-0.050000","-0.050000","15397.688227","11441.144829","0","0.000"
"600519","2021-03-05","2000.000","2095.000","1988.000","2060.110","6377920","13100315985.000","2587905649.76","2587905649.76","0.013335","0.013335","15603.015982","11593.712185","0","0.000"
"600519","2021-03-08","2074.960","2085.000","1960.000","1960.000","6309959","12724245990.000","2462147688.00","2462147688.00","-0.048594","-0.048594","14844.795339","11030.321625","0","0.000"
"600519","2021-03-09","1955.000","2000.000","1900.180","1936.990","8226581","16100769579.000","2433242576.62","2433242576.62","-0.011740","-0.011740","14670.520472","10900.827900","0","0.000"
"600519","2021-03-10","1977.000","1999.870","1967.000","1970.010","5117174","10136910284.000","2474722227.98","2474722227.98","0.017047","0.017047","14920.609831","11086.655053","0","0.000"
"600519","2021-03-11","1975.000","2079.990","1961.480","2048.000","5676897","11521736384.000","2572693094.40","2572693094.40","0.039589","0.039589","15511.296355","11525.560554","0","0.000"
"600519","2021-03-12","2070.000","2077.000","2002.010","2026.000","4032251","8181594631.000","2545056742.80","2545056742.80","-0.010742","-0.010742","15344.671101","11401.750821","0","0.000"
"600519","2021-03-15","2050.000","2069.800","1951.150","1975.450","6248487","12459955712.000","2481555944.01","2481555944.01","-0.024951","-0.024951","14961.811710","11117.269822","0","0.000"
"600519","2021-03-16","1974.930","2019.990","1965.000","2010.500","3464850","6918600717.000","2525585676.90","2525585676.90","0.017743","0.017743","15227.276035","11314.521237","0","0.000"
"600519","2021-03-17","2000.000","2050.000","1976.010","2030.360","3137491","6352656523.000","2550533765.21","2550533765.21","0.009878","0.009878","15377.693196","11426.287660","0","0.000"
"600519","2021-03-18","2035.000","2086.360","2035.000","2069.700","3386488","6997030294.000","2599952586.66","2599952586.66","0.019376","0.019376","15675.649445","11647.681972","0","0.000"
"600519","2021-03-19","2035.000","2043.000","1992.230","2010.000","3578077","7211521835.000","2524957578.00","2524957578.00","-0.028845","-0.028845","15223.489097","11311.707380","0","0.000"
"600519","2021-03-22","2000.100","2026.090","1955.550","1989.990","3691407","7323391311.000","2499821060.02","2499821060.02","-0.009955","-0.009955","15071.935855","11199.096800","0","0.000"
"600519","2021-03-23","1998.880","2008.800","1970.000","1996.000","2744619","5459520703.000","2507370808.80","2507370808.80","0.003020","0.003020","15117.454845","11232.919368","0","0.000"
"600519","2021-03-24","1981.000","2013.000","1981.000","1989.000","2935739","5857848160.000","2498577424.20","2498577424.20","-0.003507","-0.003507","15064.437719","11193.525363","0","0.000"
"600519","2021-03-25","1970.010","1988.880","1946.800","1971.000","3157523","6216733244.000","2475965863.80","2475965863.80","-0.009050","-0.009050","14928.107965","11092.226490","0","0.000"
"600519","2021-03-26","1985.000","2022.000","1958.000","2013.000","5001642","9987629444.000","2528726171.40","2528726171.40","0.021309","0.021309","15246.210722","11328.590525","0","0.000"
"600519","2021-03-29","2043.200","2096.350","2026.150","2034.100","5699220","11740129413.000","2555231944.98","2555231944.98","0.010482","0.010482","15406.019489","11447.335314","0","0.000"
"600519","2021-03-30","2040.000","2086.000","2035.080","2056.050","3262697","6717493350.000","2582805486.69","2582805486.69","0.010791","0.010791","15572.266049","11570.863660","0","0.000"
"600519","2021-03-31","2045.100","2046.020","2000.000","2009.000","3715441","7489086233.000","2523701380.20","2523701380.20","-0.022884","-0.022884","15215.915223","11306.079664","0","0.000"
"600519","2021-04-01","2021.000","2046.800","2001.220","2044.500","2658763","5379775870.000","2568296402.10","2568296402.10","0.017670","0.017670","15484.787791","11505.863550","0","0.000"
"600519","2021-04-02","2056.000","2165.000","2056.000","2162.000","5202757","10981752658.000","2715899643.60","2715899643.60","0.057471","0.057471","16374.718124","12167.120076","0","0.000"
"600519","2021-04-06","2161.000","2161.980","2102.300","2126.030","3274177","6967525037.000","2670714208.73","2670714208.73","-0.016637","-0.016637","16102.285834","11964.691163","0","0.000"
"600519","2021-04-07","2104.060","2117.300","2050.000","2061.000","4020097","8317799925.000","2589023665.80","2589023665.80","-0.030588","-0.030588","15609.756731","11598.720849","0","0.000"
"600519","2021-04-08","2047.030","2079.000","2044.000","2070.000","2854762","5893307514.000","2600329446.00","2600329446.00","0.004367","0.004367","15677.921607","11649.370285","0","0.000"
"600519","2021-04-09","2042.000","2054.000","2005.010","2020.000","2880886","5832453812.000","2537519556.00","2537519556.00","-0.024155","-0.024155","15299.227848","11367.984529","0","0.000"
"600519","2021-04-12","2011.000","2030.000","1991.700","2008.890","3194307","6409917318.000","2523563198.44","2523563198.44","-0.005500","-0.005500","15215.082095","11305.460614","0","0.000"
"600519","2021-04-13","2020.000","2049.800","2009.000","2021.000","2899215","5883787293.000","2538775753.80","2538775753.80","0.006028","0.006028","15306.801723","11373.612244","0","0.000"
"600519","2021-04-14","2035.000","2048.000","2016.000","2047.000","2411465","4908790023.000","2571436896.60","2571436896.60","0.012865","0.012865","15503.722478","11519.932837","0","0.000"
"600519","2021-04-15","2030.900","2046.900","1990.000","2015.600","3436621","6903769490.000","2531992285.68","2531992285.68","-0.015340","-0.015340","15265.902797","11343.222582","0","0.000"
"600519","2021-04-16","2025.080","2068.000","2012.000","2054.980","3029370","6183895054.000","2581461355.04","2581461355.04","0.019538","0.019538","15564.162002","11564.842004","0","0.000"
"600519","2021-04-19","2055.000","2098.360","2033.000","2088.000","3175391","6610577917.000","2622941006.40","2622941006.40","0.016068","0.016068","15814.251360","11750.669157","0","0.000"
"600519","2021-04-20","2071.100","2129.000","2070.000","2094.800","2829037","5949669953.000","2631483151.44","2631483151.44","0.003257","0.003257","15865.753711","11788.937620","0","0.000"
"600519","2021-04-21","2076.000","2097.800","2065.100","2080.000","2614975","5446145952.000","2612891424.00","2612891424.00","-0.007065","-0.007065","15753.660359","11705.647436","0","0.000"
"600519","2021-04-22","2089.900","2099.000","2051.500","2055.500","2685002","5539295656.000","2582114577.90","2582114577.90","-0.011779","-0.011779","15568.100417","11567.768415","0","0.000"
"600519","2021-04-23","2055.970","2119.880","2052.500","2108.940","3346277","7002695288.000","2649245788.33","2649245788.33","0.025999","0.025999","15972.848306","11868.513511","0","0.000"
"600519","2021-04-26","2132.000","2135.000","2073.600","2077.820","3404511","7160836874.000","2610152912.80","2610152912.80","-0.014756","-0.014756","15737.149311","11693.379017","0","0.000"
"600519","2021-04-27","2087.080","2095.250","2065.090","2094.440","2210785","4607779002.000","2631030920.23","2631030920.23","0.007999","0.007999","15863.027116","11786.911642","0","0.000"
"600519","2021-04-28","2010.000","2047.500","2003.000","2042.000","8134295","16463574637.000","2565155907.60","2565155907.60","-0.025038","-0.025038","15465.853102","11491.794262","0","0.000"
"600519","2021-04-29","2047.040","2049.940","2014.000","2026.360","4128378","8370431228.000","2545508974.01","2545508974.01","-0.007659","-0.007659","15347.397694","11403.776797","0","0.000"
"600519","2021-04-30","2026.000","2036.000","2003.710","2006.780","3840137","7723747038.000","2520912621.08","2520912621.08","-0.009663","-0.009663","15199.101218","11293.586135","0","0.000"
"600519","2021-05-06","2000.000","2006.840","1953.000","1959.000","5354614","10584968907.000","2460891490.20","2460891490.20","-0.023809","-0.023809","14837.221463","11024.693907","0","0.000"
"600519","2021-05-07","1965.000","1967.980","1901.000","1903.000","5249339","10101703446.000","2390544413.40","2390544413.40","-0.028586","-0.028586","14413.084453","10709.541860","0","0.000"
"600519","2021-05-10","1900.000","1909.000","1866.010","1879.030","4600318","8677753608.000","2360433352.13","2360433352.13","-0.012596","-0.012596","14231.538665","10574.645529","0","0.000"
"600519","2021-05-11","1876.000","1966.000","1873.300","1959.000","4249412","8209251914.000","2460891490.20","2460891490.20","0.042559","0.042559","14837.221463","11024.693907","0","0.000"
"600519","2021-05-12","1949.080","1999.000","1949.000","1984.000","3269887","6473203286.000","2492296435.20","2492296435.20","0.012762","0.012762","15026.568343","11165.386785","0","0.000"
"600519","2021-05-13","1965.750","1985.050","1953.000","1971.500","2507751","4934954969.000","2476593962.70","2476593962.70","-0.006300","-0.006300","14931.894904","11095.040346","0","0.000"
"600519","2021-05-14","1982.000","2030.500","1976.000","2009.850","3561129","7150302044.000","2524769148.33","2524769148.33","0.019452","0.019452","15222.353017","11310.863221","0","0.000"
"600519","2021-05-17","2025.100","2085.200","2025.100","2057.960","4452400","9178509985.000","2585204824.49","2585204824.49","0.023937","0.023937","15586.732151","11581.612595","0","0.000"
"600519","2021-05-18","2065.000","2077.000","2045.060","2059.310","1750428","3595891742.000","2586900691.52","2586900691.52","0.000656","0.000656","15596.956882","11589.210010","0","0.000"
"600519","2021-05-19","2059.000","2074.810","2040.000","2049.000","2240972","4606452358.000","2573949292.20","2573949292.20","-0.005007","-0.005007","15518.870229","11531.188267","0","0.000"
"600519","2021-05-20","2074.000","2074.100","2045.360","2058.880","2185716","4500663211.000","2586360526.46","2586360526.46","0.004822","0.004822","15593.700115","11586.790092","0","0.000"
"600519","2021-05-21","2055.080","2079.880","2037.020","2042.100","2424823","4976601458.000","2565281527.38","2565281527.38","-0.008150","-0.008150","15466.610489","11492.357032","0","0.000"
"600519","2021-05-24","2051.000","2080.060","2031.000","2071.290","3254808","6705879397.000","2601949941.16","2601949941.16","0.014294","0.014294","15687.691905","11656.630036","0","0.000"
"600519","2021-05-25","2085.000","2200.100","2085.000","2194.500","6775695","14636718750.000","2756726072.10","2756726072.10","0.059485","0.059485","16620.869065","12350.020815","0","0.000"
"600519","2021-05-26","2207.980","2241.800","2193.080","2220.000","3860420","8558038174.000","2788759116.00","2788759116.00","0.011620","0.011620","16814.002882","12493.527551","0","0.000"
"600519","2021-05-27","2211.020","2320.000","2201.100","2245.000","4537338","10240368980.000","2820164061.00","2820164061.00","0.011261","0.011261","17003.349762","12634.220429","0","0.000"
"600519","2021-05-28","2240.970","2250.000","2205.510","2230.000","2580731","5741331986.000","2801321094.00","2801321094.00","-0.006682","-0.006682","16889.741634","12549.804702","0","0.000"
"600519","2021-05-31","2215.500","2218.350","2172.000","2218.000","3173900","6960864260.000","2786246720.40","2786246720.40","-0.005381","-0.005381","16798.855132","12482.272121","0","0.000"
"600519","2021-06-01","2222.000","2248.950","2206.000","2240.950","3061634","6832594466.000","2815076459.91","2815076459.91","0.010347","0.010347","16972.675567","12611.428183","0","0.000"
"600519","2021-06-02","2250.000","2264.000","2208.180","2222.000","2286277","5088908384.000","2791271511.60","2791271511.60","-0.008456","-0.008456","16829.150632","12504.782981","0","0.000"
"600519","2021-06-03","2220.000","2260.340","2210.080","2222.220","2345031","5242453019.000","2791547875.12","2791547875.12","0.000099","0.000099","16830.816885","12506.021078","0","0.000"
"600519","2021-06-04","2215.000","2288.000","2214.040","2251.500","3142219","7058715115.000","2828329346.70","2828329346.70","0.013176","0.013176","17052.579950","12670.800577","0","0.000"
"600519","2021-06-07","2265.000","2279.000","2240.010","2271.000","2546627","5756592694.000","2852825203.80","2852825203.80","0.008661","0.008661","17200.270515","12780.541021","0","0.000"
"600519","2021-06-08","2260.000","2279.990","2161.150","2191.000","4731363","10479943156.000","2752329379.80","2752329379.80","-0.035227","-0.035227","16594.360502","12330.323813","0","0.000"
"600519","2021-06-09","2192.000","2214.000","2160.110","2199.500","2550235","5591378817.000","2763007061.10","2763007061.10","0.003880","0.003880","16658.738441","12378.159392","0","0.000"
"600519","2021-06-10","2195.000","2251.370","2190.080","2238.480","2556663","5707338424.000","2811973651.34","2811973651.34","0.017722","0.017722","16953.968095","12597.527727","0","0.000"
"600519","2021-06-11","2239.000","2244.000","2178.810","2178.810","3397066","7513797036.000","2737016328.62","2737016328.62","-0.026656","-0.026656","16502.034963","12261.721966","0","0.000"
"600519","2021-06-15","2195.100","2208.880","2148.000","2193.000","2936130","6412821567.000","2754841775.40","2754841775.40","0.006513","0.006513","16609.508251","12341.579243","0","0.000"
"600519","2021-06-16","2192.000","2195.000","2148.000","2158.000","2759315","5978924528.000","2710874852.40","2710874852.40","-0.015960","-0.015960","16344.422620","12144.609214","0","0.000"
"600519","2021-06-17","2155.650","2188.000","2144.360","2156.910","2106753","4558702643.000","2709505596.80","2709505596.80","-0.000505","-0.000505","16336.167096","12138.475005","0","0.000"
"600519","2021-06-18","2147.000","2156.500","2065.000","2090.940","5402821","11329180836.000","2626634227.93","2626634227.93","-0.030585","-0.030585","15836.518551","11767.214639","0","0.000"
"600519","2021-06-21","2085.000","2099.690","2050.000","2081.640","3548826","7367986471.000","2614951588.39","2614951588.39","-0.004448","-0.004448","15766.081512","11714.876889","0","0.000"
"600519","2021-06-22","2092.000","2098.000","2053.890","2074.970","3322818","6900830616.000","2606572749.07","2606572749.07","-0.003204","-0.003204","15715.563764","11677.340029","0","0.000"
"600519","2021-06-23","2080.000","2083.000","2034.150","2038.000","3707901","7596735684.000","2560131116.40","2560131116.40","-0.017817","-0.017817","15435.557598","11469.283401","0","0.000"
"600519","2021-06-24","2040.010","2080.000","2021.000","2068.050","3147370","6452557073.000","2597879860.29","2597879860.29","0.014745","0.014745","15663.152547","11638.396240","0","0.000"
"600519","2021-06-25","2049.960","2109.000","2042.600","2092.000","3587543","7459680452.000","2627965797.60","2627965797.60","0.020910","0.011580","15990.669067","11773.168868","0","0.000"
"600519","2021-06-28","2100.000","2118.000","2073.000","2103.010","2745242","5750241214.000","2641796535.38","2641796535.38","0.005263","0.005263","16074.826460","11835.129953","0","0.000"
"600519","2021-06-29","2108.000","2115.000","2051.000","2062.000","3303063","6835635172.000","2590279863.60","2590279863.60","-0.019501","-0.019501","15761.357370","11604.337575","0","0.000"
"600519","2021-06-30","2065.000","2074.000","2046.300","2056.700","2191566","4511484217.000","2583622015.26","2583622015.26","-0.002570","-0.002570","15720.845636","11574.510713","0","0.000"
"600519","2021-07-01","2059.970","2110.000","2031.600","2105.000","3370124","6970730878.000","2644296369.00","2644296369.00","0.023484","0.023484","16090.037470","11846.329096","0","0.000"
"600519","2021-07-02","2075.000","2075.000","2011.500","2013.000","4627531","9388640194.000","2528726171.40","2528726171.40","-0.043705","-0.043705","15386.814929","11328.579796","0","0.000"
"600519","2021-07-05","2000.000","2019.880","1985.000","1994.000","3442095","6872797768.000","2504858413.20","2504858413.20","-0.009439","-0.009439","15241.584187","11221.653310","0","0.000"
"600519","2021-07-06","1995.000","2014.000","1960.010","2012.900","3528251","7015883091.000","2528600551.62","2528600551.62","0.009478","0.009478","15386.050557","11328.017025","0","0.000"
"600519","2021-07-07","2010.000","2028.880","1999.010","2004.000","2812212","5658210730.000","2517420391.20","2517420391.20","-0.004421","-0.004421","15318.021421","11277.930408","0","0.000"
"600519","2021-07-08","2000.100","2004.000","1968.000","1985.000","3551669","7027713780.000","2493552633.00","2493552633.00","-0.009481","-0.009481","15172.790679","11171.003922","0","0.000"
"600519","2021-07-09","1964.520","1985.910","1945.000","1972.110","3090790","6072340993.000","2477360243.36","2477360243.36","-0.006494","-0.006494","15074.263086","11098.462743","0","0.000"
"600519","2021-07-12","1975.550","1998.780","1940.500","1961.000","3901024","7658786228.000","2463403885.80","2463403885.80","-0.005634","-0.005634","14989.341320","11035.938887","0","0.000"
"600519","2021-07-13","1968.000","2005.500","1965.000","1982.900","2992471","5946287259.000","2490914617.62","2490914617.62","0.011168","0.011168","15156.738859","11159.185731","0","0.000"
"600519","2021-07-14","1974.000","1974.500","1945.000","1962.000","3077069","6011814880.000","2464660083.60","2464660083.60","-0.010540","-0.010540","14996.985043","11041.566597","0","0.000"
"600519","2021-07-15","1955.020","2013.000","1950.600","1997.990","4219005","8391506229.000","2509870642.42","2509870642.42","0.018344","0.018344","15272.082643","11244.107872","0","0.000"
"600519","2021-07-16","1980.000","1996.600","1950.000","1955.900","3540764","6958296859.000","2456997277.02","2456997277.02","-0.021066","-0.021066","14950.358331","11007.237567","0","0.000"
"600519","2021-07-19","1955.890","1986.000","1941.000","1975.000","3005234","5900348210.000","2480990655.00","2480990655.00","0.009765","0.009765","15096.353445","11114.726824","0","0.000"
"600519","2021-07-20","1975.000","1988.930","1961.410","1980.000","2347521","4639300956.000","2487271644.00","2487271644.00","0.002532","0.002532","15134.572062","11142.865373","0","0.000"
"600519","2021-07-21","1989.000","2006.000","1962.010","1969.000","2978013","5902656221.000","2473453468.20","2473453468.20","-0.005556","-0.005556","15050.491105","11080.960565","0","0.000"
"600519","2021-07-22","1960.000","1973.900","1938.960","1940.010","3909047","7619076855.000","2437036293.98","2437036293.98","-0.014723","-0.014723","14828.899567","10917.813258","0","0.000"
"600519","2021-07-23","1937.820","1937.820","1895.090","1900.000","4758547","9057761876.000","2386775820.00","2386775820.00","-0.020624","-0.020624","14523.074200","10692.648590","0","0.000"
"600519","2021-07-26","1879.000","1879.000","1780.000","1804.110","9861948","17894360803.000","2266319012.96","2266319012.96","-0.050468","-0.050468","13790.117576","10153.007498","0","0.000"
"600519","2021-07-27","1803.000","1810.000","1703.000","1712.890","8657699","15230805685.000","2151728649.64","2151728649.64","-0.050562","-0.050562","13092.857140","9639.647812","0","0.000"
"600519","2021-07-28","1703.000","1788.200","1682.120","1768.900","8536884","14792470948.000","2222088288.42","2222088288.42","0.032699","0.032699","13520.982079","9954.855837","0","0.000"
"600519","2021-07-29","1810.010","1823.000","1734.340","1749.790","6386385","11299569857.000","2198082348.46","2198082348.46","-0.010803","-0.010803","13374.910527","9847.310303","0","0.000"
"600519","2021-07-30","1725.000","1725.000","1657.760","1678.990","7773589","13109725032.000","2109143544.22","2109143544.22","-0.040462","-0.040462","12833.734920","9448.868450","0","0.000"
"600519","2021-08-02","1664.000","1755.980","1620.720","1755.000","9740065","16515259089.000","2204627139.00","2204627139.00","0.045271","0.045271","13414.734326","9876.630671","0","0.000"
"600519","2021-08-03","1730.000","1768.990","1688.800","1749.300","5437475","9447823227.000","2197466811.54","2197466811.54","-0.003248","-0.003248","13371.165104","9844.552726","0","0.000"
"600519","2021-08-04","1734.060","1760.000","1718.000","1724.000","3817549","6614683378.000","2165685007.20","2165685007.20","-0.014463","-0.014463","13177.778906","9702.171669","0","0.000"
"600519","2021-08-05","1692.880","1745.000","1676.360","1699.000","4805969","8177369851.000","2134280062.20","2134280062.20","-0.014501","-0.014501","12986.685824","9561.478924","0","0.000"
"600519","2021-08-06","1689.000","1694.010","1646.600","1671.000","4568610","7616109615.000","2099106523.80","2099106523.80","-0.016480","-0.016480","12772.661573","9403.903050","0","0.000"
"600519","2021-08-09","1651.000","1709.000","1650.000","1693.800","4769775","8028155490.000","2127747833.64","2127747833.64","0.013645","0.013645","12946.938463","9532.214833","0","0.000"
"600519","2021-08-10","1700.000","1802.880","1675.000","1799.000","8328505","14549496463.000","2259899842.20","2259899842.20","0.062109","0.062109","13751.058150","10124.249902","0","0.000"
"600519","2021-08-11","1780.010","1785.010","1750.010","1750.500","3866259","6821292779.000","2198974248.90","2198974248.90","-0.026959","-0.026959","13380.337572","9851.305977","0","0.000"
"600519","2021-08-12","1732.000","1749.000","1686.190","1690.000","4755097","8130692626.000","2122974282.00","2122974282.00","-0.034562","-0.034562","12917.892315","9510.829535","0","0.000"
"600519","2021-08-13","1690.000","1713.000","1679.000","1700.040","3790452","6418412544.000","2135586507.91","2135586507.91","0.005941","0.005941","12994.635297","9567.331741","0","0.000"
"600519","2021-08-16","1696.000","1713.600","1685.080","1699.200","2805697","4773049794.000","2134531301.76","2134531301.76","-0.000494","-0.000494","12988.214570","9562.604465","0","0.000"
"600519","2021-08-17","1700.000","1700.000","1628.880","1635.000","6120077","10140291982.000","2053883403.00","2053883403.00","-0.037782","-0.037782","12497.487536","9201.305497","0","0.000"
"600519","2021-08-18","1624.660","1642.990","1600.000","1620.000","5997026","9701556273.000","2035040436.00","2035040436.00","-0.009174","-0.009174","12382.831687","9116.889850","0","0.000"
"600519","2021-08-19","1622.220","1643.200","1600.000","1619.970","4129195","6682355678.000","2035002750.07","2035002750.07","-0.000019","-0.000019","12382.602376","9116.721019","0","0.000"
"600519","2021-08-20","1555.170","1597.550","1525.500","1548.000","11454454","17825198286.000","1944594194.40","1944594194.40","-0.044427","-0.044427","11832.483613","8711.694746","0","0.000"
"600519","2021-08-23","1537.880","1599.000","1536.770","1570.190","7159720","11218832883.000","1972469223.58","1972469223.58","0.014335","0.014335","12002.097832","8836.573626","0","0.000"
"600519","2021-08-24","1575.000","1642.550","1565.770","1625.180","7259447","11703813764.000","2041547540.60","2041547540.60","0.035021","0.035021","12422.426175","9146.041387","0","0.000"
"600519","2021-08-25","1647.640","1680.870","1643.000","1665.020","5423890","9037626406.000","2091594460.96","2091594460.96","0.024514","0.024514","12726.952110","9370.249345","0","0.000"
"600519","2021-08-26","1664.990","1664.990","1594.720","1595.000","5402037","8722233201.000","2003635491.00","2003635491.00","-0.042054","-0.042054","12191.738607","8976.197106","0","0.000"
"600519","2021-08-27","1589.000","1625.000","1584.100","1596.030","3609545","5791426192.000","2004929374.73","2004929374.73","0.000646","0.000646","12199.611642","8981.993647","0","0.000"
"600519","2021-08-30","1605.000","1613.000","1545.950","1586.000","5158770","8098190333.000","1992329710.80","1992329710.80","-0.006284","-0.006284","12122.945098","8925.547718","0","0.000"
"600519","2021-08-31","1589.800","1616.350","1555.100","1558.000","4367709","6888080927.000","1957156172.40","1957156172.40","-0.017654","-0.017654","11908.920846","8767.971844","0","0.000"
"600519","2021-09-01","1559.000","1634.990","1531.100","1622.010","7731610","12370243405.000","2037565393.58","2037565393.58","0.041085","0.041085","12398.195572","9128.201547","0","0.000"
"600519","2021-09-02","1632.990","1643.000","1600.890","1618.800","4283679","6939707277.000","2033532998.64","2033532998.64","-0.001979","-0.001979","12373.659221","9110.136599","0","0.000"
"600519","2021-09-03","1610.020","1659.790","1582.000","1658.220","5283518","8631165696.000","2083052315.92","2083052315.92","0.024351","0.024351","12674.974792","9331.980919","0","0.000"
"600519","2021-09-06","1649.000","1708.160","1626.150","1670.670","5533806","9306030671.000","2098691978.53","2098691978.53","0.007508","0.007508","12770.139147","9402.045906","0","0.000"
"600519","2021-09-07","1661.030","1684.480","1651.000","1669.000","3121122","5204051657.000","2096594128.20","2096594128.20","-0.001000","-0.001000","12757.374129","9392.647630","0","0.000"
"600519","2021-09-08","1660.000","1671.180","1628.080","1633.100","3306367","5428265636.000","2051496627.18","2051496627.18","-0.021510","-0.021510","12482.964463","9190.612848","0","0.000"
"600519","2021-09-09","1626.000","1645.000","1624.010","1634.080","1995013","3257785762.000","2052727701.02","2052727701.02","0.000600","0.000600","12490.455311","9196.128003","0","0.000"
"600519","2021-09-10","1634.080","1668.800","1633.000","1662.580","3338811","5528034093.000","2088529338.32","2088529338.32","0.017441","0.017441","12708.301425","9356.517732","0","0.000"
"600519","2021-09-13","1665.000","1684.000","1640.100","1654.000","2772002","4605031711.000","2077751161.20","2077751161.20","-0.005161","-0.005161","12642.718280","9308.231982","0","0.000"
"600519","2021-09-14","1659.000","1683.000","1653.000","1657.000","3376061","5638962654.000","2081519754.60","2081519754.60","0.001814","0.001814","12665.649450","9325.115112","0","0.000"
"600519","2021-09-15","1650.000","1660.000","1610.000","1615.740","4157005","6781755393.000","2029689033.37","2029689033.37","-0.024900","-0.024900","12350.269427","9092.915806","0","0.000"
"600519","2021-09-16","1603.000","1644.000","1585.000","1638.070","4596802","7458455126.000","2057739930.25","2057739930.25","0.013820","0.013820","12520.953768","9218.582566","0","0.000"
"600519","2021-09-17","1620.000","1705.600","1620.000","1686.000","5513025","9242101552.000","2117949490.80","2117949490.80","0.029260","0.029260","12887.317424","9488.318696","0","0.000"
"600519","2021-09-22","1658.830","1688.000","1635.000","1637.690","3174300","5227723003.000","2057262575.08","2057262575.08","-0.028654","-0.028654","12518.049153","9216.444037","0","0.000"
"600519","2021-09-23","1638.000","1655.880","1625.080","1635.000","3034181","4964210091.000","2053883403.00","2053883403.00","-0.001643","-0.001643","12497.487537","9201.305498","0","0.000"
"600519","2021-09-24","1628.000","1719.980","1628.000","1694.000","6953660","11756596091.000","2127999073.20","2127999073.20","0.036086","0.036086","12948.467209","9533.340375","0","0.000"
"600519","2021-09-27","1750.000","1863.400","1750.000","1855.000","12686892","23270689702.000","2330246919.00","2330246919.00","0.095041","0.095041","14179.106654","10439.401650","0","0.000"
"600519","2021-09-28","1848.000","1860.000","1795.000","1822.060","4922105","8973408813.000","2288867763.47","2288867763.47","-0.017757","-0.017757","13927.322410","10254.024890","0","0.000"
"600519","2021-09-29","1809.000","1845.010","1785.900","1820.000","4329065","7870151768.000","2286279996.00","2286279996.00","-0.001131","-0.001131","13911.576339","10242.431807","0","0.000"
"600519","2021-09-30","1818.180","1850.220","1803.400","1830.000","4053929","7411735790.000","2298841974.00","2298841974.00","0.005495","0.005495","13988.013572","10298.708905","0","0.000"
"600519","2021-10-08","1822.420","1878.000","1807.230","1839.600","4745196","8780381118.000","2310901472.88","2310901472.88","0.005246","0.005246","14061.393315","10352.734919","0","0.000"
"600519","2021-10-11","1839.510","1889.900","1831.010","1867.120","3767557","7040475327.000","2345472036.34","2345472036.34","0.014960","0.014960","14271.748580","10507.609493","0","0.000"
"600519","2021-10-12","1866.000","1877.000","1842.420","1870.990","3060642","5688160837.000","2350333521.82","2350333521.82","0.002073","0.002073","14301.329789","10529.388730","0","0.000"
"600519","2021-10-13","1870.000","1949.950","1862.000","1929.900","5014261","9625769127.000","2424336134.22","2424336134.22","0.031486","0.031486","14751.621526","10860.917113","0","0.000"
"600519","2021-10-14","1928.930","1941.800","1896.000","1911.000","2662255","5097602232.000","2400593995.80","2400593995.80","-0.009793","-0.009793","14607.155157","10754.553398","0","0.000"
"600519","2021-10-15","1890.100","1929.990","1890.100","1916.970","2856078","5452953879.000","2408093496.67","2408093496.67","0.003124","0.003124","14652.788184","10788.150825","0","0.000"
"600519","2021-10-18","1888.000","1888.000","1787.000","1800.000","6965202","12651498607.000","2261156040.00","2261156040.00","-0.061018","-0.061018","13758.701874","10129.877612","0","0.000"
"600519","2021-10-19","1800.000","1838.800","1799.880","1812.180","4031456","7330114082.000","2276456529.20","2276456529.20","0.006767","0.006767","13851.802424","10198.423118","0","0.000"
"600519","2021-10-20","1833.000","1849.800","1806.010","1841.000","2866339","5246404615.000","2312660149.80","2312660149.80","0.015903","0.015903","14072.094528","10360.613714","0","0.000"
"600519","2021-10-21","1841.100","1860.000","1829.000","1844.000","2301870","4238584294.000","2316428743.20","2316428743.20","0.001630","0.001630","14095.025698","10377.496844","0","0.000"
