"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2024-6-17","450.00","455.25","456.75","449.25","87.76K","0.00%"
"2024-6-14","450.00","458.00","459.50","448.00","228.39K","-1.85%"
"2024-6-13","458.50","453.50","460.50","453.50","296.25K","0.94%"
"2024-6-12","454.25","449.00","455.00","448.50","276.47K","1.06%"
"2024-6-11","449.50","450.75","456.25","449.00","271.96K","-0.50%"
"2024-6-10","451.75","448.75","452.75","447.75","230.93K","0.67%"
"2024-6-7","448.75","452.00","454.25","444.25","238.07K","-0.72%"
"2024-6-6","452.00","439.25","453.25","438.75","261.54K","2.90%"
"2024-6-5","439.25","442.50","444.25","438.25","183.31K","-0.73%"
"2024-6-4","442.50","442.50","448.25","440.00","221.27K","-0.23%"
"2024-6-3","443.50","445.75","449.00","439.00","262.80K","-0.62%"
"2024-5-31","446.25","449.00","453.75","445.50","174.86K","-0.56%"
"2024-5-30","448.75","455.25","457.00","447.50","225.18K","-1.43%"
"2024-5-29","455.25","462.50","463.00","454.25","166.32K","-1.57%"
"2024-5-28","462.50","467.00","471.00","460.00","166.13K","-0.48%"
"2024-5-24","464.75","464.50","466.75","460.75","169.18K","0.16%"
"2024-5-23","464.00","461.25","467.25","458.50","166.86K","0.60%"
"2024-5-22","461.25","458.50","463.25","458.00","175.90K","0.71%"
"2024-5-21","458.00","460.00","461.25","455.00","168.07K","-0.54%"
"2024-5-20","460.50","452.75","463.50","452.25","185.09K","1.77%"
"2024-5-17","452.50","457.25","460.50","451.00","217.85K","-0.98%"
"2024-5-16","457.00","462.25","465.25","456.00","200.53K","-1.19%"
"2024-5-15","462.50","467.75","473.25","461.50","222.34K","1.93%"
"2024-5-14","453.75","461.00","461.00","453.25","0.03K","-1.04%"
"2024-5-13","458.50","453.50","461.50","453.50","0.32K","0.60%"
"2024-5-10","455.75","443.25","455.50","443.25","0.32K","2.94%"
"2024-5-9","442.75","447.25","447.50","441.00","0.57K","-0.62%"
"2024-5-8","445.50","452.75","452.75","444.25","0.63K","-1.82%"
"2024-5-7","453.75","457.00","459.50","453.75","1.02K","-0.71%"
"2024-5-6","457.00","447.00","458.50","444.50","1.91K","-0.71%"
"2024-5-3","460.25","459.50","468.00","457.25","303.31K","0.11%"
"2024-5-2","459.75","450.00","460.50","449.75","240.17K","2.00%"
"2024-5-1","450.75","446.75","451.50","443.75","151.38K","0.90%"
"2024-4-30","446.75","449.00","450.00","444.50","149.01K","-0.56%"
"2024-4-29","449.25","450.00","451.25","445.50","211.47K","-0.17%"
"2024-4-26","450.00","451.75","454.00","449.25","225.50K","2.04%"
"2024-4-25","441.00","437.75","442.00","436.00","168.02K","-1.67%"
"2024-4-24","448.50","452.25","454.25","448.00","228.27K","-0.88%"
"2024-4-23","452.50","449.50","453.25","448.25","173.81K","2.90%"
"2024-4-22","439.75","432.25","441.00","431.00","192.56K","-0.73%"
"2024-4-19","443.00","436.75","443.50","436.00","152.76K","3.81%"
"2024-4-18","426.75","429.50","431.00","426.25","180.78K","-3.23%"
"2024-4-17","441.00","442.75","444.25","440.75","122.10K","2.32%"
"2024-4-16","431.00","431.25","432.25","428.50","148.12K","-0.12%"
"2024-4-15","431.50","434.50","435.00","430.25","152.25K","-0.92%"
"2024-4-12","435.50","428.25","437.50","427.00","202.05K","1.57%"
"2024-4-11","428.75","434.00","437.50","427.50","250.70K","-1.27%"
"2024-4-10","434.25","431.00","435.75","430.75","210.26K","0.70%"
"2024-4-9","431.25","435.00","435.75","429.75","219.30K","-0.98%"
"2024-4-8","435.50","433.75","437.50","431.50","215.99K","0.29%"
"2024-4-5","434.25","435.00","438.50","432.25","192.94K","-0.23%"
"2024-4-4","435.25","432.25","436.00","429.75","153.81K","0.81%"
"2024-4-3","431.75","428.25","433.00","425.75","187.68K","1.23%"
"2024-4-2","426.50","435.75","436.75","424.50","235.50K","-2.07%"
"2024-4-1","435.50","441.75","442.00","432.25","200.47K","-1.53%"
"2024-3-29","442.25","442.25","442.25","442.25","","0.06%"
"2024-3-28","442.00","426.75","448.00","426.00","360.09K","3.57%"
"2024-3-27","426.75","432.00","432.25","426.25","165.19K","-1.33%"
"2024-3-26","432.50","437.25","440.75","432.00","155.31K","-1.20%"
"2024-3-25","437.75","439.00","441.25","437.00","118.61K","-0.34%"
"2024-3-22","439.25","440.25","441.50","436.00","132.90K","-0.34%"
"2024-3-21","440.75","439.00","445.75","437.50","158.79K","0.40%"
"2024-3-20","439.00","439.00","439.50","435.50","131.97K","-0.11%"
"2024-3-19","439.50","436.50","440.00","435.00","115.12K","0.80%"
"2024-3-18","436.00","437.00","440.50","434.00","121.82K","-0.17%"
"2024-3-15","436.75","433.75","440.00","431.75","140.24K","3.37%"
"2024-3-14","422.50","426.00","426.00","423.00","0.05K","-0.94%"
"2024-3-13","426.50","430.00","432.50","430.00","0.08K","-0.58%"
"2024-3-12","429.00","425.00","435.00","424.75","0.53K","0.18%"
"2024-3-11","428.25","421.75","428.50","419.75","0.62K","0.47%"
"2024-3-8","426.25","424.25","426.50","420.50","0.76K","0.06%"
"2024-3-7","426.00","418.25","427.50","418.25","1.65K","1.91%"
"2024-3-6","418.00","413.25","416.25","412.00","2.54K","1.09%"
"2024-3-5","413.50","417.25","418.00","412.50","1.54K","-0.96%"
"2024-3-4","417.50","412.00","420.75","412.00","2.21K","1.27%"
"2024-3-1","412.25","415.50","418.00","409.25","3.48K","-4.02%"
"2024-2-29","429.50","429.25","432.00","423.75","145.91K","0.23%"
"2024-2-28","428.50","423.75","430.50","421.75","227.19K","1.18%"
"2024-2-27","423.50","421.00","426.50","421.00","223.74K","4.05%"
"2024-2-26","407.00","399.75","407.75","394.50","227.18K","1.81%"
"2024-2-23","399.75","406.00","409.25","398.50","218.22K","-1.54%"
"2024-2-22","406.00","410.00","415.50","404.25","199.94K","-1.22%"
"2024-2-21","411.00","418.50","419.50","410.00","180.05K","-1.85%"
"2024-2-20","418.75","416.25","421.50","414.75","217.84K","0.54%"
"2024-2-16","416.50","417.50","421.50","415.00","176.97K","-0.30%"
"2024-2-15","417.75","424.00","425.00","417.25","217.73K","-1.53%"
"2024-2-14","424.25","430.75","431.00","422.25","230.22K","-1.51%"
"2024-2-13","430.75","430.25","434.75","428.75","182.68K","0.06%"
"2024-2-12","430.50","430.25","432.75","427.75","198.80K","0.35%"
"2024-2-9","429.00","433.00","437.00","428.25","206.27K","-0.98%"
"2024-2-8","433.25","434.50","437.00","429.75","222.88K","-0.23%"
"2024-2-7","434.25","438.50","439.25","432.75","245.42K","-1.03%"
"2024-2-6","438.75","442.75","445.50","438.25","193.36K","-0.90%"
"2024-2-5","442.75","442.75","445.00","439.50","137.66K","0.00%"
"2024-2-2","442.75","446.50","448.75","442.00","129.45K","-1.01%"
"2024-2-1","447.25","448.00","448.00","443.50","153.72K","-0.22%"
"2024-1-31","448.25","447.25","448.75","443.25","135.49K","0.11%"
"2024-1-30","447.75","439.75","448.25","436.50","194.90K","1.70%"
"2024-1-29","440.25","446.25","447.50","437.50","203.57K","-1.34%"
"2024-1-26","446.25","451.00","451.75","445.50","135.73K","-1.22%"
"2024-1-25","451.75","451.50","453.25","447.50","169.29K","-0.11%"
"2024-1-24","452.25","446.50","452.75","446.25","156.00K","1.29%"
"2024-1-23","446.50","445.75","450.50","444.00","152.30K","0.17%"
"2024-1-22","445.75","445.50","448.00","444.00","112.77K","0.06%"
"2024-1-19","445.50","443.50","449.50","443.00","148.10K","0.34%"
"2024-1-18","444.00","442.00","445.00","436.75","180.95K","0.40%"
"2024-1-17","442.25","443.50","448.25","440.00","205.71K","-0.28%"
"2024-1-16","443.50","447.75","451.25","442.00","175.65K","-0.78%"
"2024-1-12","447.00","457.00","460.00","441.00","314.10K","-2.35%"
"2024-1-11","457.75","459.00","461.50","455.75","165.19K","-0.38%"
"2024-1-10","459.50","459.00","461.75","454.50","193.51K","0.05%"
"2024-1-9","459.25","454.75","460.50","451.75","215.15K","0.93%"
"2024-1-8","455.00","461.00","462.50","452.00","214.32K","-1.25%"
"2024-1-5","460.75","466.50","467.75","460.00","151.59K","-1.23%"
"2024-1-4","466.50","465.00","469.00","463.50","127.03K","0.27%"
"2024-1-3","465.25","464.75","466.00","461.75","147.91K","0.32%"
"2024-1-2","463.75","470.50","470.75","462.50","187.19K","-1.59%"
"2023-12-29","471.25","473.75","475.00","470.50","109.65K","-0.63%"
"2023-12-28","474.25","476.00","478.75","474.00","99.40K","-0.47%"
"2023-12-27","476.50","479.75","480.25","474.50","107.95K","-0.78%"
"2023-12-26","480.25","473.00","481.00","471.50","114.20K","1.53%"
"2023-12-22","473.00","472.50","474.00","471.50","80.48K","0.11%"
"2023-12-21","472.50","470.00","474.00","469.25","108.60K","0.59%"
"2023-12-20","469.75","472.75","475.50","468.25","131.03K","-0.63%"
"2023-12-19","472.75","477.25","478.25","471.50","130.03K","-0.89%"
"2023-12-18","477.00","482.50","482.75","475.50","129.45K","-1.24%"
"2023-12-15","483.00","479.25","484.00","477.75","108.55K","5.75%"
"2023-12-14","456.75","459.00","460.00","456.75","0.01K","0.00%"
"2023-12-13","456.75","462.50","462.50","455.00","0.26K","-1.24%"
"2023-12-12","462.50","459.25","467.00","459.25","0.27K","0.43%"
"2023-12-11","460.50","465.50","466.25","461.00","0.38K","-1.13%"
"2023-12-8","465.75","468.00","472.00","466.25","0.32K","-0.53%"
"2023-12-7","468.25","465.00","469.25","465.00","0.32K","0.75%"
"2023-12-6","464.75","467.75","473.00","463.75","0.35K","-0.80%"
"2023-12-5","468.50","460.25","468.50","460.25","0.64K","1.79%"
"2023-12-4","460.25","461.25","463.75","457.00","1.93K","-0.91%"
"2023-12-1","464.50","460.25","469.50","458.25","3.31K","-3.78%"
"2023-11-30","482.75","475.25","484.50","475.00","189.36K","1.47%"
"2023-11-29","475.75","473.50","477.25","470.50","257.32K","0.48%"
"2023-11-28","473.50","475.25","476.75","471.00","263.24K","-0.37%"
"2023-11-27","475.25","483.25","485.00","473.00","211.13K","-1.50%"
"2023-11-24","482.50","487.50","489.25","481.75","109.60K","-1.08%"
"2023-11-22","487.75","488.25","493.25","487.00","131.96K","-0.26%"
"2023-11-21","489.00","487.50","493.25","486.00","142.28K","0.31%"
"2023-11-20","487.50","485.50","488.25","482.50","111.05K","0.46%"
"2023-11-17","485.25","493.25","493.50","485.00","106.98K","-1.62%"
"2023-11-16","493.25","488.75","494.25","483.50","139.10K","0.97%"
"2023-11-15","488.50","493.75","496.50","485.00","188.61K","2.14%"
"2023-11-14","478.25","477.00","480.00","473.00","183.14K","0.21%"
"2023-11-13","477.25","463.25","477.75","461.00","249.73K","2.86%"
"2023-11-10","464.00","468.00","469.00","461.75","230.54K","-0.85%"
"2023-11-9","468.00","475.00","476.00","466.50","257.16K","-1.68%"
"2023-11-8","476.00","469.00","480.50","468.50","322.78K","1.60%"
"2023-11-7","468.50","477.00","477.50","468.00","215.81K","-1.83%"
"2023-11-6","477.25","477.25","480.75","476.75","131.65K","0.00%"
